,interaction,features,odds,p,is_significant,q,log_o,log_q
41098,CHEBI:15346:+,IPR001844,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41099,CHEBI:15346:+,IPR002423,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41100,CHEBI:15346:+,IPR003190,168.275,0.00930020599254331,True,0.025491377318890427,2.2260195992287835,1.593606698629043
41102,CHEBI:15346:+,IPR004567,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41103,CHEBI:15346:+,IPR006108,112.16666666666667,0.012381926578119117,True,0.030489660882878394,2.049863813840333,1.515847405989282
41104,CHEBI:15346:+,IPR006176,112.16666666666667,0.012381926578119117,True,0.030489660882878394,2.049863813840333,1.515847405989282
41105,CHEBI:15346:+,IPR006180,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41106,CHEBI:15346:+,IPR006862,67.28,0.018518000383620063,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
41108,CHEBI:15345:-,IPR023282,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41109,CHEBI:15345:-,IPR023076,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41110,CHEBI:15345:-,IPR023074,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41115,CHEBI:15345:-,IPR006108,53.23809523809524,0.0252297699152422,True,0.047179433469559384,1.7262225088164853,1.3262472784254427
41116,CHEBI:15345:-,IPR006176,53.23809523809524,0.0252297699152422,True,0.047179433469559384,1.7262225088164853,1.3262472784254427
41117,CHEBI:15345:-,IPR006180,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41119,CHEBI:15345:-,IPR009023,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41120,CHEBI:15345:-,IPR009029,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41123,CHEBI:15345:-,IPR011283,15000.0,0.0063665975718216455,True,0.02049913440028067,4.176091259055681,1.6882644771451467
41124,CHEBI:15345:-,IPR011554,15000.0,0.0063665975718216455,True,0.02049913440028067,4.176091259055681,1.6882644771451467
41127,CHEBI:15345:-,IPR012791,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41128,CHEBI:15345:-,IPR012792,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41129,CHEBI:15345:-,IPR014358,15000.0,0.0063665975718216455,True,0.02049913440028067,4.176091259055681,1.6882644771451467
41130,CHEBI:15345:-,IPR014388,159.76190476190476,0.012693598357494484,True,0.03099822433626241,2.2034732297710917,1.5086631830382964
41133,CHEBI:15346:+,IPR009010,67.28,0.018518000383620063,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
41134,CHEBI:15346:+,IPR010071,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41135,CHEBI:15346:-,IPR000717,15000.0,0.02354160497482689,True,0.04505708821001705,4.176091259055681,1.3462368777516107
41136,CHEBI:15346:+,IPR039148,48.042857142857144,0.024617755398504634,True,0.04640401516702952,1.6816288273003788,1.3334444399312848
41137,CHEBI:15346:+,IPR039417,56.05833333333333,0.021572404946855823,True,0.042300380118607595,1.7486401816351773,1.3736557299613168
41140,CHEBI:15346:+,IPR042490,67.28,0.018518000383620063,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
41142,CHEBI:15346:+,IPR044507,15000.0,0.0031092685815863877,True,0.013577522435902612,4.176091259055681,1.8671794708936003
41158,CHEBI:15346:+,IPR010072,15000.0,0.0031092685815863877,True,0.013577522435902612,4.176091259055681,1.8671794708936003
41162,CHEBI:15346:+,IPR013201,67.28,0.018518000383620063,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
41163,CHEBI:15346:+,IPR014748,56.05833333333333,0.021572404946855823,True,0.042300380118607595,1.7486401816351773,1.3736557299613168
41164,CHEBI:15346:+,IPR014940,67.28,0.018518000383620063,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
41165,CHEBI:15346:+,IPR016662,67.28,0.018518000383620063,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
41167,CHEBI:15346:+,IPR018376,84.1125,0.015454516139915723,True,0.03452560873075987,1.9248605413106865,1.4618586555131432
41172,CHEBI:15346:+,IPR027409,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41173,CHEBI:15346:+,IPR027410,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41174,CHEBI:15346:+,IPR027413,336.6,0.006209328608217424,True,0.020202820600328946,2.527114111639805,1.6945879926502643
41180,CHEBI:15343:-,IPR001251,54.17741935483871,0.023473132379681655,True,0.04500487202737891,1.7338183143434105,1.346740468889689
41182,CHEBI:15346:-,IPR024170,15000.0,0.02354160497482689,True,0.04505708821001705,4.176091259055681,1.3462368777516107
41183,CHEBI:113:-,IPR001273,280.7916666666667,0.005764100548227171,True,0.01951452603516567,2.4483842146600963,1.7096419923105752
41184,CHEBI:10072:-,IPR034733,120.32142857142857,0.010616239906131093,True,0.02761075190029111,2.080342979638901,1.5589217664248058
41186,CHEBI:10072:-,IPR036420,73.98901098901099,0.016471431640037313,True,0.03592241764332052,1.8691672221468518,1.4446344422213224
41187,CHEBI:10072:-,IPR036616,963.5714285714286,0.00236773873104818,True,0.011342989441267177,2.983883913993666,1.945272472184886
41188,CHEBI:10072:-,IPR036930,963.5714285714286,0.00236773873104818,True,0.011342989441267177,2.983883913993666,1.945272472184886
41189,CHEBI:10072:-,IPR036957,481.7142857142857,0.0035497674766178855,True,0.014537136803524312,2.682789525938448,1.8375211225607018
41190,CHEBI:10072:-,IPR038650,963.5714285714286,0.00236773873104818,True,0.011342989441267177,2.983883913993666,1.945272472184886
41191,CHEBI:10589:-,IPR002227,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
41192,CHEBI:10589:-,IPR008922,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
41193,CHEBI:10589:-,IPR016216,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41194,CHEBI:10589:-,IPR041640,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41195,CHEBI:10723:-,IPR006089,15000.0,0.0019247853124068324,True,0.010008123181364358,4.176091259055681,1.9996473579251892
41196,CHEBI:10723:-,IPR006091,15000.0,0.0023689665383468724,True,0.011342989441267177,4.176091259055681,1.945272472184886
41197,CHEBI:10723:-,IPR009075,15000.0,0.002220906129700193,True,0.010955637802085253,4.176091259055681,1.9603623341358485
41198,CHEBI:10723:-,IPR009100,15000.0,0.002665087355640223,True,0.012203849327157196,4.176091259055681,1.913503162942786
41199,CHEBI:10723:-,IPR013786,15000.0,0.0019247853124068324,True,0.010008123181364358,4.176091259055681,1.9996473579251892
41200,CHEBI:10723:-,IPR034180,15000.0,0.000444181225940039,True,0.003513406151036167,4.176091259055681,2.454271642704955
41201,CHEBI:10723:-,IPR036250,15000.0,0.002665087355640223,True,0.012203849327157196,4.176091259055681,1.913503162942786
41202,CHEBI:10723:-,IPR037069,15000.0,0.0025170269469935494,True,0.01187711835450711,4.176091259055681,1.9252889157977933
41203,CHEBI:10723:-,IPR046373,15000.0,0.002665087355640223,True,0.012203849327157196,4.176091259055681,1.913503162942786
41204,CHEBI:10983:-,IPR001563,15000.0,0.00029612081729335954,True,0.002579910146904899,4.176091259055681,2.588395419378986
41206,CHEBI:10072:-,IPR029045,50.578947368421055,0.02345762189297789,True,0.04500487202737891,1.7039697867157164,1.346740468889689
41208,CHEBI:10072:-,IPR012394,137.53061224489795,0.009441548591231858,True,0.025711201256345538,2.1383993763431888,1.589877632154695
41209,CHEBI:10072:-,IPR008288,963.5714285714286,0.00236773873104818,True,0.011342989441267177,2.983883913993666,1.945272472184886
41210,CHEBI:10072:-,IPR008893,963.5714285714286,0.00236773873104818,True,0.011342989441267177,2.983883913993666,1.945272472184886
41211,CHEBI:10072:-,IPR011053,60.089285714285715,0.01996997378057857,True,0.040362334358015936,1.7787970415537953,1.3940237242614901
41212,CHEBI:10072:-,IPR011054,48.042857142857144,0.024617755398334336,True,0.04640401516702952,1.6816288273003788,1.3334444399312848
41214,CHEBI:10072:-,IPR011762,120.32142857142857,0.010616239906131093,True,0.02761075190029111,2.080342979638901,1.5589217664248058
41215,CHEBI:10072:-,IPR011763,120.32142857142857,0.010616239906131093,True,0.02761075190029111,2.080342979638901,1.5589217664248058
41216,CHEBI:10072:-,IPR011764,56.54621848739496,0.021133732161218464,True,0.041717101596491356,1.7524035669100995,1.3796858729295178
41217,CHEBI:10072:-,IPR012317,481.7142857142857,0.0035497674766178855,True,0.014537136803524312,2.682789525938448,1.8375211225607018
41218,CHEBI:10072:-,IPR012982,963.5714285714286,0.00236773873104818,True,0.011342989441267177,2.983883913993666,1.945272472184886
41220,CHEBI:10072:-,IPR013537,240.78571428571428,0.00591014917916474,True,0.019686871831304797,2.381630716842734,1.7058232861133287
41229,CHEBI:10983:-,IPR029058,15000.0,0.012437074326321119,True,0.030588494376423296,4.176091259055681,1.5144418992854627
41230,CHEBI:113:-,IPR002347,67.01,0.022485921010142323,True,0.043673141501102845,1.8261396179359148,1.3597855672377421
41232,CHEBI:113:-,IPR005962,843.375,0.002219590816682667,True,0.010955637802085253,2.926020723163351,1.9603623341358485
41233,CHEBI:1148:-,IPR046949,15000.0,0.0002961208172928714,True,0.002579910146904899,4.176091259055681,2.588395419378986
41234,CHEBI:11563:+,IPR000053,15000.0,0.0005922416345867181,True,0.0042874770065988565,4.176091259055681,2.3677981960299928
41235,CHEBI:11563:+,IPR000312,15000.0,0.001184483269173434,True,0.007090980786859838,4.176091259055681,2.1492936913525895
41236,CHEBI:11563:+,IPR013102,15000.0,0.0005922416345867181,True,0.0042874770065988565,4.176091259055681,2.3677981960299928
41237,CHEBI:11563:+,IPR017459,15000.0,0.001184483269173434,True,0.007090980786859838,4.176091259055681,2.1492936913525895
41238,CHEBI:11563:+,IPR017872,15000.0,0.00029612081729335954,True,0.002579910146904899,4.176091259055681,2.588395419378986
41239,CHEBI:11563:+,IPR018090,15000.0,0.0005922416345867181,True,0.0042874770065988565,4.176091259055681,2.3677981960299928
41240,CHEBI:11563:+,IPR035902,15000.0,0.001184483269173434,True,0.007090980786859838,4.176091259055681,2.1492936913525895
41241,CHEBI:11563:+,IPR036320,15000.0,0.001184483269173434,True,0.007090980786859838,4.176091259055681,2.1492936913525895
41242,CHEBI:11563:+,IPR036566,15000.0,0.0005922416345867181,True,0.0042874770065988565,4.176091259055681,2.3677981960299928
41243,CHEBI:11563:-,IPR017872,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41244,CHEBI:1156:-,IPR001054,15000.0,0.0019247853124068324,True,0.010008123181364358,4.176091259055681,1.9996473579251892
41245,CHEBI:1156:-,IPR009398,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
41246,CHEBI:1156:-,IPR016577,15000.0,0.0005922416345867181,True,0.0042874770065988565,4.176091259055681,2.3677981960299928
41247,CHEBI:1156:-,IPR018297,15000.0,0.0014806040864667911,True,0.008338729959106932,4.176091259055681,2.0789000901000834
41249,CHEBI:1156:-,IPR029787,15000.0,0.002220906129700193,True,0.010955637802085253,4.176091259055681,1.9603623341358485
41250,CHEBI:1156:-,IPR030672,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
41251,CHEBI:1156:-,IPR032628,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
41253,CHEBI:11814:-,IPR000731,843.0,0.002663508746220188,True,0.012203849327157196,2.9258275746247424,1.913503162942786
41254,CHEBI:1148:-,IPR044150,15000.0,0.0002961208172928714,True,0.002579910146904899,4.176091259055681,2.588395419378986
41255,CHEBI:1148:-,IPR037138,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41256,CHEBI:1148:-,IPR037120,518.3846153846154,0.004141701068324082,True,0.016002446342456556,2.7146521040648657,1.7958136203555182
41257,CHEBI:113:-,IPR045865,69.82291666666667,0.021610535306839082,True,0.04234933599167621,1.8439979863541578,1.373153394717258
41258,CHEBI:113:-,IPR018301,306.3636363636364,0.00532149664579101,True,0.01822937380002076,2.4862372157131136,1.7392282496042932
41259,CHEBI:113:-,IPR019773,280.7916666666667,0.005764100548227171,True,0.01951452603516567,2.4483842146600963,1.7096419923105752
41260,CHEBI:113:-,IPR019774,280.7916666666667,0.005764100548227171,True,0.01951452603516567,2.4483842146600963,1.7096419923105752
41261,CHEBI:113:-,IPR020904,78.0,0.019419784934732044,True,0.03948598686799379,1.8920946026904804,1.4035570032513192
41262,CHEBI:113:-,IPR021164,1124.6666666666667,0.0017759356769697578,True,0.00936780348966067,3.051023823533444,2.0283622281247555
41264,CHEBI:113:-,IPR036329,280.7916666666667,0.005764100548227171,True,0.01951452603516567,2.4483842146600963,1.7096419923105752
41265,CHEBI:113:-,IPR036951,280.7916666666667,0.005764100548227171,True,0.01951452603516567,2.4483842146600963,1.7096419923105752
41266,CHEBI:113:-,IPR041903,843.375,0.002219590816682667,True,0.010955637802085253,2.926020723163351,1.9603623341358485
41267,CHEBI:1148:-,IPR000286,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41268,CHEBI:1148:-,IPR024643,15000.0,0.0002961208172928714,True,0.002579910146904899,4.176091259055681,2.588395419378986
41269,CHEBI:1148:-,IPR000742,231.82758620689654,0.008864549654937786,True,0.024678960356562526,2.3651651133557676,1.6076731396516912
41270,CHEBI:1148:-,IPR001607,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41271,CHEBI:1148:-,IPR003084,15000.0,0.0002961208172928714,True,0.002579910146904899,4.176091259055681,2.588395419378986
41272,CHEBI:1148:-,IPR010255,481.2857142857143,0.004437207981923563,True,0.016701283313898974,2.6824029709668635,1.777250156712795
41273,CHEBI:1148:-,IPR013083,305.90909090909093,0.006799684681541415,True,0.02133485806999839,2.485592383401771,1.6709102419362156
41274,CHEBI:1148:-,IPR017320,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41275,CHEBI:1148:-,IPR019791,518.3846153846154,0.004141701068324082,True,0.016002446342456556,2.7146521040648657,1.7958136203555182
41276,CHEBI:1148:-,IPR023696,612.8181818181819,0.003550555690261388,True,0.014537136803524312,2.7873316419805665,1.8375211225607018
41277,CHEBI:1148:-,IPR023801,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
41278,CHEBI:10072:-,IPR007828,321.0952380952381,0.004730570596157049,True,0.017326443233671104,2.506633864942721,1.7612905799592111
41279,CHEBI:10072:-,IPR006393,481.7142857142857,0.0035497674766178855,True,0.014537136803524312,2.682789525938448,1.8375211225607018
41280,CHEBI:10072:-,IPR005482,56.54621848739496,0.021133732161218464,True,0.041717101596491356,1.7524035669100995,1.3796858729295178
41281,CHEBI:10072:-,IPR005481,56.54621848739496,0.021133732161218464,True,0.041717101596491356,1.7524035669100995,1.3796858729295178
41282,CHEBI:10048:-,IPR035653,15000.0,0.001036422860528975,True,0.006558398294815764,4.176091259055681,2.183202211944169
41283,CHEBI:10048:-,IPR036028,70.11458333333333,0.017494415021971445,True,0.037437735910095464,1.8458083575171775,1.4266904235953646
41284,CHEBI:10048:-,IPR037515,140.39583333333334,0.009294712176733846,True,0.025491377318890427,2.147354218996115,1.593606698629043
41285,CHEBI:10048:-,IPR038158,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41286,CHEBI:10048:-,IPR042463,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41287,CHEBI:10048:-,IPR045573,15000.0,0.001036422860528975,True,0.006558398294815764,4.176091259055681,2.183202211944169
41288,CHEBI:10049:-,IPR000407,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41289,CHEBI:10049:-,IPR000560,53.41269841269841,0.02200292929226835,True,0.04299285738179849,1.727644519106414,1.3666036899397702
41291,CHEBI:10049:-,IPR000842,93.55555555555556,0.013254595440017012,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41292,CHEBI:10049:-,IPR001093,62.333333333333336,0.019094605639598913,True,0.03914592576170493,1.7947203518168366,1.4073134318508733
41293,CHEBI:10049:-,IPR001170,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41294,CHEBI:10049:-,IPR001245,57.52991452991453,0.020549738994188382,True,0.040972202824815444,1.7598937288105843,1.3875106860604234
41295,CHEBI:10049:-,IPR001828,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41297,CHEBI:10049:-,IPR005854,93.55555555555556,0.013254595440017012,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41298,CHEBI:10049:-,IPR005946,83.14814814814815,0.01471752413478282,True,0.03362090514784933,1.9198525811803546,1.4733905985876643
41299,CHEBI:10049:-,IPR005993,374.55555555555554,0.0044358948120865205,True,0.016701283313898974,2.573516243081647,1.777250156712795
41300,CHEBI:10049:-,IPR006146,124.77777777777777,0.01032287185279939,True,0.027252877647064733,2.096137246822133,1.5645876335613556
41301,CHEBI:10049:-,IPR006179,124.77777777777777,0.01032287185279939,True,0.027252877647064733,2.096137246822133,1.5645876335613556
41302,CHEBI:10049:-,IPR006434,187.22222222222223,0.007383311182352251,True,0.022409526754707854,2.2723573957680325,1.6495673148165284
41303,CHEBI:10048:-,IPR035584,140.39583333333334,0.009294712176733846,True,0.025491377318890427,2.147354218996115,1.593606698629043
41304,CHEBI:10048:-,IPR029787,80.1547619047619,0.0154499628004132,True,0.03452560873075987,1.9039293284060637,1.4618586555131432
41305,CHEBI:10048:-,IPR029099,124.77777777777777,0.010322871852771164,True,0.027252877647064733,2.096137246822133,1.5645876335613556
41306,CHEBI:10048:-,IPR010079,1124.3333333333333,0.0020719248655574163,True,0.010507208509701167,3.0508950864695388,1.978512649324834
41307,CHEBI:10048:-,IPR000842,140.39583333333334,0.009294712176733846,True,0.025491377318890427,2.147354218996115,1.593606698629043
41308,CHEBI:10048:-,IPR001054,93.54166666666667,0.013401865196714473,True,0.03181027215687755,1.971005103627736,1.4974326152144062
41309,CHEBI:10048:-,IPR001170,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41310,CHEBI:10048:-,IPR001245,86.33333333333333,0.014426370009702275,True,0.03330418731150691,1.9361785093615893,1.4775011595280445
41311,CHEBI:10048:-,IPR001452,65.98039215686275,0.018515275804952557,True,0.03853042888199025,1.8194148924620592,1.4141961568306245
41312,CHEBI:10048:-,IPR001828,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41313,CHEBI:10048:-,IPR002516,280.9583333333333,0.005172912564800343,True,0.01822937380002076,2.448641917965034,1.7392282496042932
41314,CHEBI:10048:-,IPR005854,140.39583333333334,0.009294712176733846,True,0.025491377318890427,2.147354218996115,1.593606698629043
41315,CHEBI:10048:-,IPR005946,124.77777777777777,0.010322871852771164,True,0.027252877647064733,2.096137246822133,1.5645876335613556
41318,CHEBI:10048:-,IPR011644,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41319,CHEBI:10048:-,IPR011645,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41320,CHEBI:10048:-,IPR015797,70.11458333333333,0.017494415021971445,True,0.037437735910095464,1.8458083575171775,1.4266904235953646
41321,CHEBI:10048:-,IPR015827,15000.0,0.001036422860528975,True,0.006558398294815764,4.176091259055681,2.183202211944169
41323,CHEBI:10048:-,IPR018297,124.77777777777777,0.010322871852771164,True,0.027252877647064733,2.096137246822133,1.5645876335613556
41324,CHEBI:10048:-,IPR024096,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41325,CHEBI:10048:-,IPR027350,15000.0,0.001036422860528975,True,0.006558398294815764,4.176091259055681,2.183202211944169
41326,CHEBI:10048:-,IPR028082,374.6666666666667,0.004140169036369977,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
41327,CHEBI:10049:-,IPR007839,15000.0,0.0014806040864740186,True,0.008338729959106932,4.176091259055681,2.0789000901000834
41328,CHEBI:10049:-,IPR008334,124.77777777777777,0.01032287185279939,True,0.027252877647064733,2.096137246822133,1.5645876335613556
41329,CHEBI:10049:-,IPR008380,187.22222222222223,0.007383311182352251,True,0.022409526754707854,2.2723573957680325,1.6495673148165284
41330,CHEBI:10072:+,IPR019740,15000.0,0.000444181225940039,True,0.003513406151036167,4.176091259055681,2.454271642704955
41331,CHEBI:10049:-,IPR036907,124.77777777777777,0.01032287185279939,True,0.027252877647064733,2.096137246822133,1.5645876335613556
41332,CHEBI:10049:-,IPR037515,93.55555555555556,0.013254595440017012,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41333,CHEBI:10049:-,IPR038158,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41334,CHEBI:10049:-,IPR042463,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41335,CHEBI:10049:-,IPR043128,187.22222222222223,0.007383311182352251,True,0.022409526754707854,2.2723573957680325,1.6495673148165284
41336,CHEBI:10072:+,IPR000659,15000.0,0.000444181225940039,True,0.003513406151036167,4.176091259055681,2.454271642704955
41337,CHEBI:10072:+,IPR011576,15000.0,0.000444181225940039,True,0.003513406151036167,4.176091259055681,2.454271642704955
41338,CHEBI:10072:+,IPR012349,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
41339,CHEBI:10072:+,IPR019576,15000.0,0.000444181225940039,True,0.003513406151036167,4.176091259055681,2.454271642704955
41340,CHEBI:10072:-,IPR000089,60.089285714285715,0.01996997378057857,True,0.040362334358015936,1.7787970415537953,1.3940237242614901
41341,CHEBI:10049:-,IPR035584,93.55555555555556,0.013254595440017012,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41342,CHEBI:10072:-,IPR000796,120.32142857142857,0.010616239906131093,True,0.02761075190029111,2.080342979638901,1.5589217664248058
41343,CHEBI:10072:-,IPR001357,68.6938775510204,0.017638824599366706,True,0.037437735910095464,1.8369180316112914,1.4266904235953646
41344,CHEBI:10072:-,IPR001510,481.7142857142857,0.0035497674766178855,True,0.014537136803524312,2.682789525938448,1.8375211225607018
41345,CHEBI:10072:-,IPR001882,73.98901098901099,0.016471431640037313,True,0.03592241764332052,1.8691672221468518,1.4446344422213224
41347,CHEBI:10072:-,IPR004102,963.5714285714286,0.00236773873104818,True,0.011342989441267177,2.983883913993666,1.945272472184886
41348,CHEBI:10072:-,IPR004838,64.1047619047619,0.018805004953020996,True,0.03884533375335204,1.806890291486808,1.4106611428059863
41352,CHEBI:10049:-,IPR033379,57.52991452991453,0.020549738994188382,True,0.040972202824815444,1.7598937288105843,1.3875106860604234
41353,CHEBI:10049:-,IPR009398,187.22222222222223,0.007383311182352251,True,0.022409526754707854,2.2723573957680325,1.6495673148165284
41354,CHEBI:10049:-,IPR016695,187.22222222222223,0.007383311182352251,True,0.022409526754707854,2.2723573957680325,1.6495673148165284
41355,CHEBI:10049:-,IPR010079,749.2222222222222,0.0029592349111892575,True,0.013123958585549716,2.874610650237315,1.881935148759596
41356,CHEBI:10049:-,IPR010394,749.2222222222222,0.0029592349111892575,True,0.013123958585549716,2.874610650237315,1.881935148759596
41358,CHEBI:10049:-,IPR011644,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41359,CHEBI:10049:-,IPR011645,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41362,CHEBI:10049:-,IPR015875,62.333333333333336,0.019094605639598913,True,0.03914592576170493,1.7947203518168366,1.4073134318508733
41363,CHEBI:10049:-,IPR016577,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41365,CHEBI:10049:-,IPR032628,187.22222222222223,0.007383311182352251,True,0.022409526754707854,2.2723573957680325,1.6495673148165284
41367,CHEBI:10049:-,IPR024096,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41369,CHEBI:10049:-,IPR028082,249.66666666666666,0.005910586124727831,True,0.019686871831304797,2.397360562979804,1.7058232861133287
41373,CHEBI:10049:-,IPR029099,83.14814814814815,0.01471752413478282,True,0.03362090514784933,1.9198525811803546,1.4733905985876643
41374,CHEBI:10049:-,IPR030672,187.22222222222223,0.007383311182352251,True,0.022409526754707854,2.2723573957680325,1.6495673148165284
41375,CHEBI:11814:-,IPR001440,105.265625,0.011936200451668941,True,0.029917570095954988,2.0222865733687914,1.5240736827585326
41376,CHEBI:11814:-,IPR001611,93.55555555555556,0.01325459543994756,True,0.03157605769680973,1.9710695820603246,1.5006420930546744
41388,CHEBI:14648:-,IPR000572,153.13636363636363,0.008854726180601322,True,0.024678960356562526,2.185078330158914,1.6076731396516912
41389,CHEBI:14648:-,IPR001199,68.01010101010101,0.017637526919447446,True,0.037437735910095464,1.8325734198703956,1.4266904235953646
41392,CHEBI:14648:-,IPR002504,76.52272727272727,0.015886695243033128,True,0.03509555341968747,1.8837904399019012,1.4547479048340042
41393,CHEBI:14648:-,IPR004790,87.46753246753246,0.01413300358032735,True,0.032847008549663624,1.9418468748865225,1.4835041764704515
41394,CHEBI:14648:-,IPR005066,153.13636363636363,0.008854726180601322,True,0.024678960356562526,2.185078330158914,1.6076731396516912
41395,CHEBI:14648:-,IPR006109,122.49090909090908,0.010617023304049929,True,0.02761075190029111,2.0881038578584343,1.5589217664248058
41396,CHEBI:14648:-,IPR006168,122.49090909090908,0.010617023304049929,True,0.02761075190029111,2.0881038578584343,1.5589217664248058
41397,CHEBI:14648:-,IPR007698,153.13636363636363,0.008854726180601322,True,0.024678960356562526,2.185078330158914,1.6076731396516912
41398,CHEBI:14648:-,IPR007886,204.21212121212122,0.007089552050909969,True,0.021750516245756742,2.3100815164938147,1.6625304306623219
41399,CHEBI:14648:-,IPR008333,68.01010101010101,0.017637526919447446,True,0.037437735910095464,1.8325734198703956,1.4266904235953646
41419,CHEBI:14336:-,IPR023762,15000.0,0.007106899615044287,True,0.02175192087251504,4.176091259055681,1.6625023852611498
41420,CHEBI:14336:-,IPR026019,15000.0,0.007106899615044287,True,0.02175192087251504,4.176091259055681,1.6625023852611498
41421,CHEBI:14336:-,IPR028353,15000.0,0.007106899615044287,True,0.02175192087251504,4.176091259055681,1.6625023852611498
41424,CHEBI:14648:-,IPR008335,153.13636363636363,0.008854726180601322,True,0.024678960356562526,2.185078330158914,1.6076731396516912
41426,CHEBI:14648:-,IPR011128,122.49090909090908,0.010617023304049929,True,0.02761075190029111,2.0881038578584343,1.5589217664248058
41427,CHEBI:15343:+,IPR016162,121.76363636363637,0.01651523636554269,True,0.0359319322007757,2.085517609441936,1.4445194284515603
41428,CHEBI:14737:-,IPR013328,231.82758620689654,0.008864549654937786,True,0.024678960356562526,2.3651651133557676,1.6076731396516912
41429,CHEBI:14737:-,IPR013332,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
